store,sale.date,tran.type,tran.number,tran.item.number,sku,category,qty,unit.cost,sale.amount,unit.original.retail,gross.margin,price.category,loyalty.member,customer.id
104,45069,Sale,43213,1,294809,Sleeping Gear,1,38.4,88,134,0.5636,Coupon,0,C99999
104,45069,Sale,43214,1,304853,Travel,1,23.7,90,102,0.7367,Coupon,1,C41930
104,45069,Sale,43214,2,285551,Footwear,1,39.36,110,126,0.6422,Coupon,1,C41930
104,45069,Sale,43214,3,294898,Sleeping Gear,1,41.8,88,168,0.525,Coupon,1,C41930
104,45069,Sale,43215,1,283340,Jackets,1,21.76,84,84,0.741,Full Price,1,C41793
104,45069,Sale,43215,2,304849,Travel,1,23.7,88,102,0.7307,Coupon,1,C41793
104,45069,Sale,43215,3,224657,Tops,1,14.48,43.8,58.8,0.6693,Markdown,1,C41793
104,45070,Sale,43216,1,283372,Sleeping Gear,1,54.76,204,204,0.7316,Full Price,0,C99999
104,45070,Sale,43217,1,285287,Backpacks,1,21.58,71,84,0.6961,Coupon,1,C41893
104,45070,Sale,43217,2,285838,Jackets,1,22.26,71,84,0.6865,Coupon,1,C41893
104,45070,Sale,43218,1,285289,Backpacks,1,21.58,65,84,0.668,Coupon,0,C99999
104,45070,Sale,43219,1,279042,Tops,1,13.24,15.59,50.4,0.1509,Clearance,1,C42499
104,45070,Sale,43219,2,285852,Sleeping Gear,1,49.24,51.96,190,0.0523,Clearance,1,C42499
104,45070,Sale,43220,1,282304,Sleeping Gear,1,35.48,43.96,154,0.1929,Clearance,0,C99999
104,45070,Sale,43221,1,285849,Sleeping Gear,1,49.24,51.96,190,0.0523,Clearance,0,C99999
104,45070,Sale,43222,1,281501,Jackets,1,20.1,44,77,0.5432,Coupon,0,C99999
104,45070,Sale,43223,1,285304,Backpacks,1,24.62,79,95,0.6884,Coupon,1,C40750
104,45070,Sale,43224,1,283372,Sleeping Gear,1,54.76,204,204,0.7316,Full Price,0,C99999
104,45070,Sale,43225,2,304853,Travel,1,23.7,72,102,0.6708,Coupon,1,C40673
104,45070,Sale,43225,3,285551,Footwear,1,39.36,87,126,0.5476,Coupon,1,C40673
104,45070,Sale,43225,4,294898,Sleeping Gear,1,41.8,70,168,0.4029,Coupon,1,C40673
104,45070,Sale,43226,1,288499,Jackets,1,20.3,21.98,84,0.0764,Clearance,1,C42023
104,45070,Sale,43227,1,297158,Footwear,1,45.76,108,126,0.5763,Coupon,1,C41527
104,45070,Sale,43228,2,279192,Backpacks,1,24.14,25.98,95,0.0708,Clearance,0,C99999
104,45070,Sale,43229,1,283339,Jackets,1,21.76,84,84,0.741,Full Price,0,C99999
104,45070,Sale,43230,1,278471,Travel,1,21.68,25.98,84,0.1655,Clearance,1,C40284
104,45070,Sale,43230,2,285845,Sleeping Gear,1,49.24,88,190,0.4405,Coupon,1,C40284
104,45070,Sale,43231,1,280077,Footwear,1,40.59,126,126,0.6779,Full Price,0,C99999
104,45070,Sale,43232,1,281503,Jackets,1,20.1,35,77,0.4257,Coupon,0,C99999
104,45070,Sale,43233,1,278128,Jackets,1,18.72,44,77,0.5745,Coupon,0,C99999
104,45071,Sale,43234,1,304849,Travel,1,23.7,76,102,0.6882,Coupon,0,C99999
104,45071,Sale,43235,2,294808,Sleeping Gear,1,38.4,88,134,0.5636,Coupon,0,C99999
104,45071,Sale,43236,1,279198,Backpacks,1,28.56,25.98,95,-0.0993,Clearance,0,C99999
104,45071,Sale,43237,3,278532,Jackets,1,21.68,21.98,84,0.0136,Clearance,0,C99999
104,45071,Sale,43238,1,297266,Swimwear,1,18.5,39,77,0.5256,Coupon,1,C42103
104,45071,Sale,43238,2,283372,Sleeping Gear,1,54.76,182,204,0.6991,Coupon,1,C42103
104,45071,Sale,43238,3,285599,Jackets,1,20.26,39,77,0.4805,Coupon,1,C42103
104,45071,Sale,43239,1,294898,Sleeping Gear,1,41.8,88,168,0.525,Coupon,0,C99999
104,45071,Sale,43240,1,282302,Sleeping Gear,1,35.48,43.96,154,0.1929,Clearance,0,C99999
104,45071,Sale,43241,2,279205,Backpacks,1,26.96,85,95,0.6828,Coupon,0,C99999
104,45071,Sale,43242,1,292670,Travel,1,22.26,25.98,95,0.1432,Clearance,0,C99999
104,45072,Sale,43243,1,276279,Sleeping Gear,1,46.28,51.96,190,0.1093,Clearance,0,C99999
104,45072,Sale,43244,1,283343,Jackets,1,21.76,57,84,0.6182,Coupon,1,C41896
104,45072,Sale,43244,2,288041,Backpacks,1,22.58,57,84,0.6039,Coupon,1,C41896
104,45072,Sale,43245,1,285318,Backpacks,1,24.62,95,95,0.7408,Full Price,0,C99999
104,45072,Sale,43246,1,285288,Backpacks,1,21.58,76,84,0.7161,Coupon,1,C40356
104,45072,Sale,43247,1,279183,Backpacks,1,26.5,30.98,95,0.1446,Clearance,0,C99999
104,45072,Sale,43248,1,285854,Sleeping Gear,1,49.24,47.96,190,-0.0267,Clearance,1,C42190
104,45073,Sale,43249,1,297157,Footwear,1,45.76,126,126,0.6368,Full Price,0,C99999
104,45073,Sale,43250,1,301569,Jackets,1,22.06,76,84,0.7097,Coupon,1,C40554
104,45073,Sale,43251,1,281598,Backpacks,1,22.54,44,84,0.4877,Coupon,1,C41762
104,45073,Sale,43251,2,285487,Backpacks,1,20.66,44,77,0.5305,Coupon,1,C41762
104,45073,Sale,43252,1,262362,Jackets,1,20.21,21.98,77,0.0805,Clearance,0,C99999
104,45073,Sale,43253,1,276269,Sleeping Gear,1,46.28,51.96,190,0.1093,Clearance,1,C40027
104,45073,Sale,43254,1,283393,Backpacks,1,21.48,71,84,0.6975,Coupon,0,C99999
104,45073,Sale,43254,2,288042,Backpacks,1,22.58,71,84,0.682,Coupon,0,C99999
104,45073,Sale,43255,1,276316,Footwear,1,40.5,114,126,0.6447,Coupon,1,C40563
104,45073,Sale,43256,2,276466,Footwear,1,38.48,33,126,-0.1661,Clearance,1,C42154
104,45073,Sale,43257,1,276268,Sleeping Gear,1,46.28,51.96,190,0.1093,Clearance,1,C40334
104,45073,Sale,43258,1,278304,Footwear,1,40.9,105,147,0.6105,Markdown,1,C41186
104,45073,Sale,43258,2,285550,Footwear,1,39.36,107,126,0.6321,Coupon,1,C41186
104,45073,Sale,43258,3,295827,Sleeping Gear,1,40,78,154,0.4872,Coupon,1,C41186
104,45073,Sale,43259,1,285192,Footwear,1,32.95,66,116,0.5008,Coupon,1,C42236
104,45073,Sale,43260,1,278511,Jackets,1,24.62,30.98,95,0.2053,Clearance,0,C99999
104,45073,Sale,43261,1,279547,Footwear,1,29.46,66,101,0.5536,Coupon,0,C99999
104,45073,Sale,43262,2,292637,Travel,1,24.62,95,98,0.7408,Markdown,1,C42124
104,45073,Sale,43263,1,285468,Tops,1,10.66,23.4,40.2,0.5446,Coupon,0,C99999
104,45073,Sale,43264,1,297267,Swimwear,1,18.5,44,77,0.5795,Coupon,0,C99999
104,45073,Sale,43264,2,294808,Sleeping Gear,1,38.4,88,134,0.5636,Coupon,0,C99999
104,45073,Sale,43265,1,276268,Sleeping Gear,1,46.28,47.96,190,0.035,Clearance,0,C99999
104,45073,Sale,43265,2,285845,Sleeping Gear,1,49.24,78,190,0.3687,Coupon,0,C99999
104,45073,Sale,43265,3,294897,Sleeping Gear,1,41.8,78,168,0.4641,Coupon,0,C99999
104,45074,Sale,43266,1,276317,Footwear,1,40.5,107,126,0.6215,Coupon,1,C40384
104,45074,Sale,43267,1,283395,Backpacks,1,21.48,84,84,0.7443,Full Price,0,C99999
104,45074,Sale,43268,3,285534,Footwear,1,39.18,104,126,0.6233,Coupon,0,C99999
104,45074,Sale,43269,1,283372,Sleeping Gear,1,54.76,204,204,0.7316,Full Price,0,C99999
104,45074,Sale,43270,1,304854,Travel,1,23.7,102,102,0.7676,Full Price,0,C99999
104,45074,Sale,43271,1,297266,Swimwear,1,18.5,44,77,0.5795,Coupon,1,C41624
104,45075,Sale,43272,1,279106,Backpacks,1,21.18,25.98,88,0.1848,Clearance,0,C99999
104,45075,Sale,43273,1,276268,Sleeping Gear,1,46.28,51.96,190,0.1093,Clearance,0,C99999
104,45075,Sale,43274,1,295270,Travel,1,24.8,85,95,0.7082,Coupon,1,C40655
104,45075,Sale,43275,1,297265,Swimwear,1,18.5,44,77,0.5795,Coupon,1,C42051
104,45075,Sale,43275,2,283388,Backpacks,1,22.66,77,88,0.7057,Markdown,1,C42051
104,45075,Sale,43276,2,285541,Footwear,1,39.18,126,126,0.689,Full Price,1,C41404
104,45076,Sale,43277,2,285491,Jackets,1,22.36,57,84,0.6077,Coupon,0,C99999
104,45076,Sale,43278,1,276275,Swimwear,1,22.06,84,98,0.7374,Markdown,0,C99999
104,45076,Sale,43279,1,285837,Jackets,1,22.26,84,84,0.735,Full Price,0,C99999
104,45076,Sale,43280,3,279575,Footwear,1,37.63,86,126,0.5624,Coupon,1,C41273
104,45076,Sale,43280,4,294897,Sleeping Gear,1,41.8,114,168,0.6333,Coupon,1,C41273
104,45076,Sale,43280,5,282077,Sleeping Gear,1,35.08,104,154,0.6627,Coupon,1,C41273
104,45076,Sale,43281,1,281470,Jackets,1,22.64,76,84,0.7021,Coupon,1,C41646
104,45076,Sale,43282,2,294944,Bottoms,1,13.58,27.3,53.9,0.5026,Coupon,1,C41802
104,45076,Sale,43283,1,283373,Sleeping Gear,1,54.76,182,204,0.6991,Coupon,1,C40008
104,45076,Sale,43284,1,292665,Travel,1,22.26,64,95,0.6522,Coupon,1,C41994
104,45076,Sale,43284,2,285512,Travel,1,25.12,64,98,0.6075,Markdown,1,C41994
104,45076,Sale,43284,3,285515,Tops,1,13.3,31.2,46.2,0.5738,Coupon,1,C41994
104,45077,Sale,43285,1,285846,Sleeping Gear,1,49.24,128,190,0.6153,Coupon,1,C41679
104,45077,Sale,43286,1,279192,Backpacks,1,24.14,51.98,95,0.5356,Clearance,1,C40822
104,45077,Sale,43287,1,287989,Sleeping Gear,1,43.92,126,176,0.6514,Markdown,1,C41596
104,45077,Sale,43287,2,278813,Jackets,1,20.62,32.98,84,0.3748,Clearance,1,C41596
104,45077,Sale,43287,3,285518,Tops,1,13.3,34.8,46.2,0.6179,Coupon,1,C41596
104,45077,Sale,43287,4,295884,Bottoms,1,12.54,40.6,53.9,0.691,Coupon,1,C41596
104,45077,Sale,43288,1,281546,Backpacks,1,20.1,32.98,84,0.3905,Clearance,0,C99999
104,45077,Sale,43289,1,295325,Travel,1,24.15,85,105,0.7159,Markdown,0,C99999
104,45077,Sale,43290,1,289068,Backpacks,1,23.34,76,98,0.6929,Markdown,0,C99999
105,44986,Sale,53662,2,272915,Swimwear,1,22.66,47,84,0.5179,Coupon,1,C41191
105,44986,Sale,53662,3,278843,Sleeping Gear,1,47.88,94,190,0.4906,Coupon,1,C41191
105,44986,Sale,53662,4,278470,Travel,1,21.68,47,84,0.5387,Coupon,1,C41191
105,44986,Sale,53662,5,279015,Footwear,1,45.02,71,143,0.3659,Coupon,1,C41191
105,44986,Sale,53662,6,267767,Footwear,1,43.33,71,147,0.3897,Markdown,1,C41191
105,44986,Sale,53663,1,278472,Travel,1,21.68,53,84,0.5909,Coupon,1,C40560
105,44986,Sale,53663,2,278851,Sleeping Gear,1,43.72,106,168,0.5875,Coupon,1,C40560
105,44986,Sale,53664,1,276350,Backpacks,1,25.62,53,95,0.5166,Coupon,1,C42165
105,44986,Sale,53665,1,282078,Sleeping Gear,1,35.08,106,154,0.6691,Coupon,0,C99999
105,44986,Sale,53666,1,279088,Backpacks,1,21.58,53,88,0.5928,Markdown,1,C41509
105,44986,Sale,53666,2,264215,Footwear,1,31.71,66,116,0.5195,Clearance,1,C41509
105,44986,Sale,53666,3,282076,Sleeping Gear,1,35.08,106,154,0.6691,Coupon,1,C41509
105,44987,Sale,53667,1,243765,Camping Misc,1,10.29,16.98,51,0.394,Clearance,0,C99999
105,44988,Sale,53668,1,279017,Footwear,1,45.02,143,143,0.6852,Full Price,0,C99999
105,44988,Sale,53669,1,266658,Footwear,1,32.95,66,116,0.5008,Clearance,0,C99999
105,44988,Sale,53670,1,251113,Backpacks,1,21.18,25.98,84,0.1848,Clearance,1,C42288
105,44989,Sale,53671,3,190336,Backpacks,1,27.26,15.98,95,-0.7059,Clearance,1,C41028
105,44989,Sale,53672,1,267767,Footwear,1,43.33,66,147,0.3435,Markdown,1,C41400
105,44989,Sale,53673,1,279089,Backpacks,1,21.58,44,88,0.5095,Markdown,1,C40771
105,44989,Sale,53673,2,278844,Sleeping Gear,1,47.88,88,190,0.4559,Coupon,1,C40771
105,44989,Sale,53674,1,278991,Tops,1,13.24,26.4,50.4,0.4986,Coupon,1,C41372
105,44989,Sale,53674,2,278473,Travel,1,21.68,44,84,0.5073,Coupon,1,C41372
105,44989,Sale,53674,3,278528,Jackets,1,22.28,44,84,0.4936,Coupon,1,C41372
105,44989,Sale,53675,1,267126,Footwear,1,41.25,59,126,0.3008,Coupon,1,C42423
105,44989,Sale,53676,1,278851,Sleeping Gear,1,43.72,88,168,0.5032,Coupon,0,C99999
105,44989,Sale,53676,2,279548,Footwear,1,29.46,66,101,0.5536,Coupon,0,C99999
105,44989,Sale,53677,1,279090,Backpacks,1,21.58,44,88,0.5095,Markdown,0,C99999
105,44989,Sale,53678,1,243764,Camping Misc,1,10.29,9.98,51,-0.0311,Clearance,0,C99999
105,44989,Sale,53679,1,262746,Backpacks,1,30.32,15.98,95,-0.8974,Clearance,0,C99999
105,44989,Sale,53680,3,273005,Footwear,1,50.09,66,153,0.2411,Coupon,0,C99999
105,44990,Sale,53681,1,267126,Footwear,1,41.25,66,126,0.375,Coupon,1,C40153
105,44990,Sale,53681,2,273006,Footwear,1,50.09,66,153,0.2411,Coupon,1,C40153
105,44990,Sale,53682,1,267787,Footwear,1,39.18,66,126,0.4064,Clearance,0,C99999
105,44990,Sale,53683,1,267132,Backpacks,1,32.78,36.98,102,0.1136,Clearance,1,C40255
105,44990,Sale,53683,2,272910,Sleeping Gear,1,50.84,88,190,0.4223,Coupon,1,C40255
105,44990,Sale,53684,1,278476,Travel,1,25.62,44,102,0.4177,Coupon,0,C99999
105,44990,Sale,53684,2,278470,Travel,1,21.68,44,84,0.5073,Coupon,0,C99999
105,44990,Sale,53684,3,278531,Jackets,1,21.68,44,84,0.5073,Coupon,0,C99999
105,44990,Sale,53685,1,267133,Backpacks,1,32.78,36.98,102,0.1136,Clearance,0,C99999
105,44991,Sale,53686,1,278995,Tops,1,12.95,26.4,50.4,0.5095,Coupon,1,C40653
105,44991,Sale,53687,1,276334,Backpacks,1,23.64,44,95,0.4627,Coupon,1,C40195
105,44991,Sale,53687,2,272910,Sleeping Gear,1,50.84,88,190,0.4223,Coupon,1,C40195
105,44992,Sale,53688,1,278499,Jackets,1,22.16,63,84,0.6483,Coupon,1,C42193
105,44992,Sale,53689,1,173698,Backpacks,2,20.9,65.96,77,0.3663,Clearance,0,C99999
105,44992,Sale,53690,1,277761,Backpacks,1,26.8,47,95,0.4298,Coupon,0,C99999
105,44992,Sale,53691,1,279193,Backpacks,1,24.14,43,95,0.4386,Coupon,1,C40169
105,44992,Sale,53691,2,279186,Backpacks,1,26.5,64,95,0.5859,Coupon,1,C40169
105,44993,Sale,53692,1,278523,Jackets,2,22.28,126,84,0.6463,Coupon,1,C40071
105,44993,Sale,53692,2,278499,Jackets,2,22.16,95,84,0.5335,Markdown,1,C40071
105,44993,Sale,53693,1,224655,Tops,1,14.48,27,58.8,0.4636,Markdown,0,C99999
105,44994,Sale,53694,1,278850,Sleeping Gear,1,43.72,134,168,0.6737,Coupon,0,C99999
105,44995,Sale,53695,1,260119,Tops,1,10.64,5.4,40.2,-0.9711,Markdown,0,C99999
105,44996,Sale,53696,1,267127,Footwear,1,41.25,66,126,0.375,Clearance,0,C99999
105,44996,Sale,53697,1,276335,Backpacks,1,23.64,53,95,0.554,Coupon,1,C42317
105,44996,Sale,53697,2,279176,Backpacks,1,24.92,53,95,0.5298,Coupon,1,C42317
105,44996,Sale,53698,1,275705,Backpacks,1,20.1,53,77,0.6208,Coupon,0,C99999
105,44996,Sale,53699,1,278852,Sleeping Gear,1,43.72,106,168,0.5875,Coupon,0,C99999
105,44996,Sale,53700,1,264215,Footwear,1,31.71,66,116,0.5195,Clearance,0,C99999
105,44996,Sale,53701,1,278511,Jackets,1,24.62,53,95,0.5355,Coupon,1,C40388
105,44996,Sale,53702,1,278125,Jackets,1,18.72,53,77,0.6468,Coupon,1,C41882
105,44996,Sale,53702,2,272935,Backpacks,1,25.12,53,95,0.526,Coupon,1,C41882
105,44996,Sale,53702,3,272916,Swimwear,1,22.66,53,84,0.5725,Coupon,1,C41882
105,44996,Sale,53702,4,278478,Travel,1,25.62,53,102,0.5166,Coupon,1,C41882
105,44996,Sale,53702,5,278510,Jackets,1,24.62,53,95,0.5355,Coupon,1,C41882
105,44997,Sale,53703,1,267752,Swimwear,1,17.54,43.98,77,0.6012,Clearance,0,C99999
105,44997,Sale,53704,1,278959,Sleeping Gear,1,48.28,106,190,0.5445,Coupon,0,C99999
105,44997,Sale,53705,1,278990,Tops,1,13.24,31.8,50.4,0.5838,Coupon,1,C42379
105,44997,Sale,53705,2,278523,Jackets,1,22.28,53,84,0.5796,Coupon,1,C42379
105,44997,Sale,53706,1,278845,Sleeping Gear,1,47.88,106,190,0.5483,Coupon,0,C99999
105,44997,Sale,53707,1,279155,Backpacks,1,20.64,53,84,0.6106,Coupon,1,C40786
105,44998,Sale,53708,1,278487,Travel,1,25.62,53,102,0.5166,Coupon,1,C41821
105,44999,Sale,53709,1,260959,Jackets,1,26.6,25.98,84,-0.0239,Clearance,0,C99999
105,44999,Sale,53710,1,224655,Tops,1,14.48,37.8,58.8,0.6168,Markdown,1,C41111
105,44999,Sale,53711,2,278846,Sleeping Gear,1,47.88,130,190,0.6317,Coupon,0,C99999
105,44999,Sale,53711,3,267577,Travel,1,22.26,58,84,0.6162,Coupon,0,C99999
105,44999,Sale,53712,2,279210,Backpacks,1,24.78,76,95,0.6739,Coupon,0,C99999
105,44999,Sale,53713,1,278524,Jackets,1,22.28,84,84,0.7348,Full Price,0,C99999
105,45001,Sale,53714,1,264214,Footwear,1,31.71,46,116,0.3107,Clearance,0,C99999
105,45002,Sale,53715,1,278531,Jackets,1,21.68,58,84,0.6262,Coupon,0,C99999
105,45002,Sale,53716,4,279547,Footwear,1,29.46,68,101,0.5668,Coupon,1,C40856
105,45003,Sale,53717,1,256159,Camping Misc,1,10.33,11.98,31,0.1381,Clearance,0,C99999
105,45003,Sale,53717,2,276294,Jackets,1,20.1,58,77,0.6534,Coupon,0,C99999
105,45003,Sale,53718,2,250407,Jackets,1,24.14,17.98,84,-0.3426,Clearance,0,C99999
105,45003,Sale,53719,1,208931,Jackets,1,24.62,11.98,95,-1.0551,Clearance,1,C41967
105,45003,Sale,53719,2,259315,Jackets,1,25.24,17.98,84,-0.4038,Clearance,1,C41967
105,45003,Sale,53720,1,282078,Sleeping Gear,1,35.08,154,154,0.7722,Full Price,0,C99999
105,45003,Sale,53721,1,282091,Sleeping Gear,1,38.2,120,162,0.6817,Markdown,0,C99999
105,45003,Sale,53722,1,276285,Jackets,1,19.9,52,77,0.6173,Coupon,1,C41598
105,45003,Sale,53722,2,278472,Travel,1,21.68,65,84,0.6665,Coupon,1,C41598
105,45003,Sale,53723,1,256160,Camping Misc,1,10.36,11.98,31,0.1356,Clearance,0,C99999
105,45003,Sale,53724,1,278116,Jackets,1,19.9,53,77,0.6245,Coupon,1,C41409
105,45003,Sale,53725,2,282088,Sleeping Gear,1,38.2,106,162,0.6396,Markdown,0,C99999
105,45003,Sale,53726,1,267609,Jackets,1,23.54,30.98,84,0.2402,Clearance,0,C99999
105,45003,Sale,53727,1,275706,Backpacks,1,20.1,55,77,0.6345,Coupon,1,C40951
105,45004,Sale,53728,1,282303,Sleeping Gear,1,35.48,154,154,0.7696,Full Price,0,C99999
105,45004,Sale,53729,1,279180,Backpacks,1,26.5,69,95,0.6159,Coupon,1,C42111
105,45004,Sale,53729,2,278849,Sleeping Gear,1,43.72,112,168,0.6096,Coupon,1,C42111
105,45004,Sale,53730,1,278510,Jackets,2,24.62,95,95,0.4817,Markdown,1,C40473
105,45004,Sale,53731,3,282092,Sleeping Gear,1,38.2,154,162,0.7519,Markdown,0,C99999
105,45005,Sale,53732,1,282952,Sleeping Gear,1,55.16,158,210,0.6509,Markdown,1,C42294
105,45005,Sale,53732,2,278498,Jackets,1,22.16,65,84,0.6591,Coupon,1,C42294
105,45005,Sale,53733,1,278115,Jackets,1,19.9,59,77,0.6627,Coupon,1,C41544
105,45005,Sale,53733,2,267753,Swimwear,1,17.54,25.98,77,0.3249,Clearance,1,C41544
105,45005,Sale,53733,3,278991,Tops,1,13.24,40.2,50.4,0.6707,Coupon,1,C41544
105,45006,Sale,53734,1,276344,Backpacks,1,26.1,73,95,0.6425,Coupon,0,C99999
105,45006,Sale,53735,1,276342,Backpacks,1,26.1,72,95,0.6375,Coupon,1,C41319
105,45006,Sale,53735,4,274972,Tops,1,13.3,38.4,50.4,0.6538,Coupon,1,C41319
105,45006,Sale,53736,1,276344,Backpacks,1,26.1,95,95,0.7253,Full Price,1,C42486
105,45006,Sale,53737,1,260916,Backpacks,1,25.34,25.98,84,0.0246,Clearance,1,C42465
105,45006,Sale,53737,2,276334,Backpacks,1,23.64,73,95,0.6762,Coupon,1,C42465
105,45006,Sale,53737,3,275706,Backpacks,1,20.1,60,77,0.665,Coupon,1,C42465
105,45006,Sale,53738,2,282090,Sleeping Gear,1,38.2,154,162,0.7519,Markdown,0,C99999
105,45006,Sale,53739,1,281449,Sleeping Gear,1,49.24,142,210,0.6532,Markdown,1,C41931
105,45006,Sale,53739,3,281589,Backpacks,1,24.42,71,95,0.6561,Coupon,1,C41931
105,45007,Sale,53740,1,260982,Bottoms,1,15.51,6.29,58.8,-1.4677,Clearance,0,C99999
105,45007,Sale,53741,1,272935,Backpacks,1,25.12,71,95,0.6462,Coupon,0,C99999
105,45007,Sale,53741,2,276343,Backpacks,1,26.1,71,95,0.6324,Coupon,0,C99999
105,45007,Sale,53742,1,173699,Backpacks,1,20.9,25.98,77,0.1955,Clearance,0,C99999
105,45007,Sale,53743,1,277760,Backpacks,1,26.8,85,95,0.6847,Coupon,1,C41455
105,45007,Sale,53743,2,276333,Backpacks,1,23.64,84,95,0.7186,Coupon,1,C41455
105,45008,Sale,53744,1,275691,Footwear,1,30.34,78,116,0.611,Markdown,0,C99999
105,45008,Sale,53744,2,278989,Tops,1,13.24,39,50.4,0.6606,Coupon,0,C99999
105,45008,Sale,53745,1,278521,Jackets,1,22.28,65,84,0.6572,Coupon,0,C99999
105,45008,Sale,53746,1,278988,Tops,2,13.24,75.6,50.4,0.6498,Coupon,1,C41127
105,45008,Sale,53746,2,276311,Footwear,1,40.72,95,126,0.5714,Coupon,1,C41127
105,45008,Sale,53746,3,278516,Jackets,1,21.08,63,84,0.6654,Coupon,1,C41127
105,45008,Sale,53746,4,232039,Tops,1,9.92,5.39,46.2,-0.8419,Clearance,1,C41127
105,45008,Sale,53747,1,266656,Footwear,1,32.95,39,116,0.1551,Clearance,0,C99999
105,45008,Sale,53747,2,264214,Footwear,1,31.71,39,116,0.1869,Clearance,0,C99999
105,45009,Sale,53748,1,281580,Backpacks,1,24.14,75,105,0.6781,Markdown,0,C99999
105,45010,Sale,53749,1,278990,Tops,1,13.24,50.4,50.4,0.7374,Full Price,1,C40679
105,45010,Sale,53750,1,281449,Sleeping Gear,1,49.24,152,210,0.6761,Markdown,0,C99999
105,45010,Sale,53751,1,267609,Jackets,1,23.54,25.98,84,0.0939,Clearance,0,C99999
105,45010,Sale,53752,1,278522,Jackets,1,22.28,65,84,0.6572,Markdown,0,C99999
105,45010,Sale,53753,1,275686,Jackets,1,23.24,72,84,0.6772,Coupon,0,C99999
105,45010,Sale,53754,1,276295,Jackets,1,20.1,66,77,0.6955,Coupon,1,C40178
105,45010,Sale,53755,1,281450,Sleeping Gear,1,49.24,156,210,0.6844,Markdown,0,C99999
105,45010,Sale,53756,1,278488,Travel,2,25.62,174,102,0.7055,Coupon,0,C99999
105,45011,Sale,53757,3,278823,Jackets,1,24.32,78,98,0.6882,Markdown,0,C99999
105,45012,Sale,53758,1,279192,Backpacks,1,24.14,95,95,0.7459,Full Price,0,C99999
105,45012,Sale,53759,2,250419,Jackets,1,23.14,25.98,84,0.1093,Clearance,1,C41281
105,45012,Sale,53760,1,278845,Sleeping Gear,1,47.88,162,190,0.7044,Coupon,0,C99999
105,45012,Sale,53761,1,256159,Camping Misc,1,10.33,8.98,31,-0.1498,Clearance,1,C41740
105,45012,Sale,53761,3,227657,Travel,1,21.96,8.98,77,-1.4454,Clearance,1,C41740
105,45012,Sale,53761,4,248889,Travel,1,21.94,25.98,95,0.1555,Clearance,1,C41740
105,45012,Sale,53762,2,279210,Backpacks,1,24.78,84,95,0.705,Coupon,0,C99999
105,45013,Sale,53763,1,224657,Tops,1,14.48,39,58.8,0.6286,Markdown,1,C42311
105,45013,Sale,53764,1,267759,Footwear,1,39.18,39,126,-0.0046,Clearance,0,C99999
105,45013,Sale,53765,1,276343,Backpacks,1,26.1,88,95,0.7034,Coupon,1,C41623
105,45013,Sale,53765,2,276339,Backpacks,1,23.64,76,95,0.6889,Coupon,1,C41623
105,45013,Sale,53765,3,275692,Footwear,1,30.34,75,116,0.5955,Markdown,1,C41623
105,45013,Sale,53765,4,281591,Backpacks,1,24.42,90,95,0.7287,Coupon,1,C41623
105,45013,Sale,53766,1,164534,Tops,1,11.34,15.59,46.2,0.2725,Clearance,0,C99999
105,45013,Sale,53768,1,279105,Backpacks,1,21.18,59,88,0.641,Markdown,1,C41292
105,45013,Sale,53768,2,278511,Jackets,1,24.62,76,95,0.6761,Coupon,1,C41292
105,45013,Sale,53768,4,282091,Sleeping Gear,1,38.2,116,162,0.6707,Markdown,1,C41292
105,45013,Sale,53769,4,282999,Swimwear,1,24.62,74,98,0.6673,Markdown,0,C99999
105,45013,Sale,53770,2,276273,Swimwear,1,22.06,52,98,0.5758,Markdown,0,C99999
105,45014,Sale,53771,2,259969,Swimwear,1,16.94,25.98,67,0.348,Clearance,0,C99999
105,45014,Sale,53772,1,276274,Swimwear,1,22.06,65,98,0.6606,Markdown,0,C99999
105,45014,Sale,53772,2,273007,Footwear,1,50.09,122,153,0.5894,Coupon,0,C99999
105,45014,Sale,53773,1,276274,Swimwear,1,22.06,61,98,0.6384,Markdown,0,C99999
105,45014,Sale,53774,2,273007,Footwear,1,50.09,92,153,0.4555,Coupon,0,C99999
105,45014,Sale,53775,1,278466,Travel,1,23.84,61,95,0.6092,Coupon,1,C41979
105,45014,Sale,53776,1,278990,Tops,1,13.24,36.6,50.4,0.6384,Coupon,1,C40623
105,45014,Sale,53777,1,272926,Backpacks,1,22.26,55,84,0.5953,Coupon,1,C41955
105,45014,Sale,53777,2,292779,Sleeping Gear,1,48.48,110,190,0.5593,Coupon,1,C41955
105,45014,Sale,53777,3,278515,Jackets,1,21.08,55,84,0.6167,Coupon,1,C41955
105,45014,Sale,53778,1,281501,Jackets,1,20.1,61,77,0.6705,Coupon,1,C42032
105,45015,Sale,53779,2,276622,Backpacks,1,25.42,61,95,0.5833,Coupon,1,C40348
105,45015,Sale,53780,1,276268,Sleeping Gear,1,46.28,122,190,0.6207,Coupon,0,C99999
105,45016,Sale,53781,1,276310,Footwear,1,40.72,69,126,0.4099,Coupon,0,C99999
105,45016,Sale,53782,1,276311,Footwear,1,40.72,92,126,0.5574,Coupon,1,C42146
105,45016,Sale,53783,1,276333,Backpacks,1,23.64,61,95,0.6125,Coupon,1,C40616
105,45016,Sale,53784,1,276283,Jackets,1,19.9,61,77,0.6738,Coupon,1,C42157
